age,status,orientation,body_type,diet,drinks,drugs,height,income,last_online,location,smokes,speaks,education,dropped out,job,religion,relig_imprt,sign,sign_imprt,asian,white,black,hispanic / latin,pacific islander,native american,middle eastern,indian,other,havekids,wantkids,likes_dog,likes_cat,has_dog,has_cat,status-single,status-available,status-seeing someone,status-married,orientation-straight,orientation-bisexual,orientation-gay,diet-anything,diet-other,diet-halal,diet-vegetarian,diet-vegan,diet-kosher,job-non-technical,job-artistic / musical / writer,job-other,job-technology,job-business and management,job-education,job-medicine / health,job-entertainment / media,job-law and government,religion-agnosticism,religion-christianity,religion-catholicism,religion-buddhism,religion-other,religion-atheism,religion-judaism,religion-hinduism,religion-islam,sign-gemini,sign-cancer,sign-sagittarius,sign-taurus,sign-pisces,sign-aquarius,sign-libra,sign-aries,sign-capricorn,sign-virgo,sign-leo,sign-scorpio,sex-m
41,single,straight,3,anything,0,0,73.0,-1,2012-06-30,"berkeley, california",0,1,2,0,other,atheism,1.0,sagittarius,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,single,straight,5,anything,2,0,70.0,-1,2012-06-29,"san francisco, california",0,1,2,0,business and management,judaism,1.0,virgo,1.0,0,1,0,0,0,0,0,0,1,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61,single,straight,3,anything,1,0,67.0,-1,2012-07-01,"san francisco, california",0,2,4,0,other,christianity,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,single,straight,9,anything,3,1,72.0,-1,2012-07-01,"san francisco, california",0,2,2,0,technology,agnosticism,0.0,gemini,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65,single,straight,6,vegetarian,2,1,70.0,40000,2012-06-29,"forest knolls, california",0,1,4,1,other,other,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,single,straight,9,anything,2,0,65.0,-1,2012-04-09,"oakland, california",0,2,4,0,other,christianity,1.0,sagittarius,1.0,0,0,1,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,single,straight,6,anything,2,0,65.0,-1,2012-06-29,"san francisco, california",0,3,2,0,other,christianity,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,1,0.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,single,straight,9,anything,3,0,68.0,-1,2012-06-26,"san anselmo, california",0,1,2,0,other,other,3.0,taurus,1.0,0,1,0,0,0,0,0,0,0,-1,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,single,straight,6,anything,2,1,70.0,-1,2012-07-01,"oakland, california",0,1,2,0,education,atheism,1.0,virgo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,single,straight,5,anything,2,0,71.0,-1,2012-06-17,"san francisco, california",0,3,2,0,business and management,other,0.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50,single,straight,5,anything,0,0,70.0,-1,2012-06-15,"richmond, california",0,2,2,0,medicine / health,agnosticism,1.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,single,bisexual,5,kosher,1,0,65.0,-1,2012-06-29,"san francisco, california",0,4,3,0,artistic / musical / writer,judaism,1.0,aquarius,0.0,0,1,0,0,0,0,0,0,1,0,-1.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,single,straight,5,anything,0,0,65.0,1000000,2012-05-25,"san francisco, california",2,2,2,0,business and management,other,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,single,straight,3,anything,2,0,63.0,-1,2012-06-11,"san francisco, california",0,3,2,0,business and management,buddhism,1.0,sagittarius,1.0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,single,straight,5,anything,0,0,70.0,-1,2012-06-30,"oakland, california",1,2,3,0,education,catholicism,1.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,single,straight,2,vegetarian,2,0,69.0,-1,2012-06-29,"san francisco, california",0,3,2,0,business and management,christianity,1.0,capricorn,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,seeing someone,bisexual,2,anything,1,0,71.0,20000,2012-06-27,"vallejo, california",0,1,1,0,entertainment / media,other,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,single,straight,6,anything,2,0,64.0,-1,2012-04-12,"benicia, california",0,1,2,0,other,christianity,1.0,sagittarius,1.0,0,0,1,0,0,0,0,0,0,1,-1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,single,gay,2,vegetarian,2,0,76.0,-1,2012-06-30,"san francisco, california",0,4,2,0,technology,atheism,3.0,gemini,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,single,straight,4,anything,2,0,73.0,-1,2012-06-30,"san francisco, california",0,2,4,0,business and management,christianity,2.0,virgo,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,single,straight,3,anything,2,0,69.0,-1,2012-04-22,"san francisco, california",4,2,2,0,education,christianity,1.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,single,straight,3,vegetarian,2,1,68.0,-1,2012-06-27,"san francisco, california",3,2,2,0,artistic / musical / writer,atheism,0.0,taurus,1.0,0,1,1,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,single,straight,5,anything,2,0,71.0,-1,2012-07-01,"san francisco, california",0,3,4,0,business and management,other,2.0,leo,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47,single,straight,5,vegetarian,2,0,60.0,-1,2012-06-30,"novato, california",0,1,1,0,medicine / health,christianity,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,single,bisexual,8,anything,5,0,65.0,70000,2012-06-30,"richmond, california",4,3,1,0,artistic / musical / writer,other,1.0,aquarius,1.0,1,1,0,0,1,1,1,0,1,1,-1.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,single,straight,8,anything,1,0,68.0,-1,2012-06-28,"san francisco, california",0,2,2,0,artistic / musical / writer,atheism,1.0,aquarius,0.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,single,straight,5,anything,2,0,69.0,-1,2012-03-01,"walnut creek, california",0,2,1,0,medicine / health,judaism,1.0,aquarius,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,single,straight,4,anything,2,0,65.0,-1,2012-06-26,"redwood city, california",0,2,2,0,medicine / health,christianity,2.0,aquarius,0.0,0,1,0,1,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,single,straight,3,anything,2,1,66.0,-1,2012-01-05,"castro valley, california",0,2,2,0,entertainment / media,other,1.0,capricorn,1.0,0,1,0,0,0,0,0,0,1,1,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,single,straight,6,anything,2,0,62.0,-1,2011-08-08,"san rafael, california",0,1,2,0,business and management,catholicism,2.0,taurus,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,single,straight,4,anything,2,0,64.0,-1,2012-06-30,"san francisco, california",0,1,4,0,education,judaism,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,single,straight,6,anything,1,1,70.0,20000,2012-06-24,"mountain view, california",0,1,1,0,education,other,0.0,aquarius,0.0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
28,seeing someone,straight,4,anything,1,0,70.0,40000,2012-06-30,"corte madera, california",2,2,1,0,other,atheism,0.0,scorpio,0.0,0,1,0,0,0,0,0,0,0,-1,0.0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,single,straight,8,anything,2,0,67.0,20000,2012-06-17,"san francisco, california",0,5,2,0,non-technical,agnosticism,0.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,single,straight,4,anything,1,1,69.0,-1,2012-06-30,"san francisco, california",2,3,4,0,other,buddhism,2.0,virgo,0.0,1,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,single,straight,5,anything,2,0,69.0,-1,2012-06-14,"san francisco, california",3,2,2,0,education,other,1.0,cancer,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,single,straight,6,vegetarian,2,0,64.0,-1,2012-06-19,"oakland, california",0,1,2,0,business and management,other,1.0,capricorn,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,single,straight,6,vegetarian,2,0,66.0,-1,2012-04-22,"san francisco, california",0,3,2,0,education,catholicism,1.0,virgo,0.0,0,1,0,1,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,single,straight,11,anything,2,0,66.0,-1,2012-06-19,"hayward, california",2,2,2,0,business and management,catholicism,1.0,gemini,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,single,straight,0,anything,2,0,54.0,-1,2012-06-30,"san francisco, california",0,2,4,0,medicine / health,christianity,1.0,leo,1.0,0,1,0,0,0,1,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,single,gay,4,other,1,0,74.0,-1,2012-06-30,"san francisco, california",0,2,2,0,other,other,0.0,aries,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
61,single,straight,8,anything,2,0,61.0,-1,2012-06-30,"oakland, california",0,2,2,0,other,atheism,1.0,pisces,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,single,straight,3,anything,2,0,63.0,-1,2011-12-27,"pleasant hill, california",0,3,2,0,other,other,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,single,straight,6,anything,0,0,69.0,60000,2012-06-22,"oakland, california",0,2,2,0,artistic / musical / writer,christianity,1.0,sagittarius,0.0,0,1,0,0,0,0,0,0,1,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,single,straight,5,anything,3,0,72.0,-1,2012-06-28,"san francisco, california",3,2,5,0,medicine / health,judaism,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,-1,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25,single,straight,4,anything,2,0,74.0,-1,2012-07-01,"san francisco, california",0,3,2,0,entertainment / media,agnosticism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,single,straight,6,anything,0,0,68.0,-1,2012-06-29,"benicia, california",0,1,2,0,non-technical,christianity,3.0,leo,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,single,straight,6,anything,2,0,64.0,-1,2012-07-01,"castro valley, california",3,2,2,0,education,christianity,1.0,pisces,0.0,1,0,0,0,1,1,0,0,0,0,1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,single,straight,4,anything,2,0,75.0,40000,2012-07-01,"san francisco, california",3,3,2,0,education,judaism,0.0,leo,0.0,0,1,0,0,0,0,1,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,single,straight,6,anything,1,0,64.0,-1,2012-06-30,"san francisco, california",0,3,2,0,technology,atheism,1.0,pisces,1.0,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,single,straight,6,anything,2,0,62.0,-1,2012-06-20,"san rafael, california",0,2,1,0,business and management,other,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,single,straight,5,anything,2,0,74.0,-1,2012-07-01,"san francisco, california",0,2,2,0,business and management,agnosticism,1.0,libra,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,single,bisexual,4,vegetarian,2,1,66.0,20000,2012-06-30,"berkeley, california",3,5,5,0,education,other,1.0,aries,0.0,1,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,single,straight,1,anything,2,1,75.0,-1,2012-06-29,"san francisco, california",0,2,4,1,technology,buddhism,0.0,capricorn,0.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,single,straight,5,anything,2,0,71.0,-1,2012-06-26,"san francisco, california",0,1,4,0,education,christianity,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,single,straight,3,anything,3,0,70.0,30000,2012-06-19,"san francisco, california",0,2,4,0,education,agnosticism,2.0,gemini,1.0,0,0,1,1,0,1,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,single,straight,9,anything,2,0,66.0,-1,2012-06-27,"san francisco, california",0,3,2,0,artistic / musical / writer,christianity,1.0,scorpio,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,seeing someone,straight,6,anything,2,0,66.0,-1,2012-06-04,"san francisco, california",0,2,2,0,medicine / health,atheism,3.0,capricorn,0.0,1,1,0,0,0,1,0,0,0,0,-1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,single,straight,5,anything,2,0,65.0,-1,2012-05-12,"berkeley, california",1,1,2,0,education,christianity,2.0,cancer,1.0,0,0,0,0,0,0,0,0,1,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,single,straight,8,anything,2,0,65.0,50000,2012-06-30,"el sobrante, california",0,2,2,0,business and management,catholicism,2.0,scorpio,1.0,1,0,0,0,1,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69,single,straight,9,anything,2,0,72.0,-1,2012-06-30,"richmond, california",0,1,1,0,technology,other,0.0,sagittarius,0.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
54,single,straight,4,vegetarian,0,0,72.0,-1,2012-06-30,"burlingame, california",0,3,2,0,business and management,other,2.0,leo,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,single,straight,4,anything,2,0,68.0,100000,2012-06-30,"san francisco, california",0,2,2,0,technology,atheism,2.0,cancer,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30,single,straight,5,anything,2,0,68.0,-1,2012-06-30,"vallejo, california",0,1,2,0,entertainment / media,catholicism,2.0,capricorn,1.0,0,0,0,0,1,0,0,0,0,0,-1.0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43,single,straight,6,anything,2,0,65.0,50000,2012-06-13,"walnut creek, california",0,1,2,0,business and management,other,1.0,cancer,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,single,straight,8,vegetarian,2,0,63.0,-1,2012-06-30,"san francisco, california",0,1,2,0,other,judaism,1.0,aries,1.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,single,straight,6,anything,5,0,72.0,80000,2012-06-26,"san francisco, california",2,2,2,0,non-technical,agnosticism,1.0,leo,0.0,0,1,0,0,0,0,0,0,0,0,-1.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42,single,straight,9,anything,2,0,71.0,-1,2011-06-28,"castro valley, california",0,1,2,0,technology,catholicism,1.0,leo,1.0,0,1,0,0,0,0,0,0,0,1,-1.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39,single,straight,4,anything,2,1,74.0,-1,2012-06-30,"berkeley, california",0,1,1,0,non-technical,other,0.0,virgo,1.0,0,1,0,0,0,1,0,0,0,1,-1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,single,straight,4,anything,2,0,70.0,-1,2012-07-01,"san francisco, california",0,3,2,0,technology,atheism,1.0,aries,1.0,1,0,0,0,0,0,0,0,0,0,-1.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,single,straight,6,anything,2,0,63.0,-1,2012-06-30,"menlo park, california",0,1,4,0,medicine / health,catholicism,1.0,pisces,1.0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,single,straight,8,anything,2,0,67.0,-1,2012-06-30,"san leandro, california",0,1,1,1,business and management,christianity,1.0,sagittarius,1.0,0,1,0,0,0,0,0,0,0,1,0.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
